RecordId , DateTime , Site , ButterflyCount , Lat , Lon , WalkStage
2772, 22/2/2017 4:40:00 PM, Royal Park, 0, -37.792, 144.9574,"1_9_2"
2773, 22/2/2017 4:17:00 PM, Royal Park, 0, -37.7919, 144.9575,"1_9_2"
2774, 22/2/2017 4:44:00 PM, Royal Park, 0, -37.7919, 144.9574,"1_9_2"
2775, 22/2/2017 2:34:00 PM, Royal Park, 0, -37.7915, 144.9574,"1_9_2"
2776, 7/3/2017 3:59:00 PM, Westgate Park, 0, -37.8323, 144.9063,"1_1_3"
2777, 7/3/2017 3:40:00 PM, Westgate Park, 0, -37.8322, 144.9058,"1_1_3"
2778, 3/2/2017 1:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.815, 144.9794,"1_2_3"
2779, 16/1/2017 7:28:00 PM, Lincoln Square, 0, -37.8026, 144.9631,"1_2_3"
2780, 16/1/2017 7:32:00 PM, Lincoln Square, 0, -37.8026, 144.9631,"1_2_3"
2781, 16/1/2017 7:37:00 PM, Lincoln Square, 0, -37.8026, 144.9631,"1_2_3"
2782, 27/2/2017 11:03:00 AM, Princes Park, 0, -37.7801, 144.9612,"1_2_3"
2783, 21/2/2017 4:44:00 PM, Royal Park, 0, -37.7845, 144.9443,"1_2_3"
2784, 25/1/2017 5:27:00 PM, Royal Park, 0, -37.7855, 144.9435,"1_2_3"
2785, 25/1/2017 5:10:00 PM, Royal Park, 0, -37.785, 144.9437,"1_2_3"
2786, 21/2/2017 5:09:00 PM, Royal Park, 0, -37.7837, 144.9445,"1_2_3"
2787, 7/2/2017 10:52:00 AM, Westgate Park, 0, -37.8319, 144.9066,"1_2_3"
2788, 7/3/2017 11:09:00 AM, Westgate Park, 0, -37.8318, 144.9064,"1_2_3"
2789, 21/1/2017 11:35:00 AM, Royal Park, 0, -37.7944, 144.9517,"1_3_3"
2790, 23/2/2017 4:46:00 PM, Royal Park, 0, -37.7945, 144.9528,"1_3_3"
2791, 21/1/2017 11:51:00 AM, Royal Park, 0, -37.7935, 144.9504,"1_3_3"
2792, 23/2/2017 4:17:00 PM, Royal Park, 0, -37.7947, 144.9524,"1_3_3"
2793, 23/2/2017 5:05:00 PM, Royal Park, 0, -37.7939, 144.9537,"1_3_3"
2794, 23/2/2017 4:32:00 AM, Royal Park, 0, -37.7947, 144.9526,"1_3_3"
2795, 21/1/2017 12:22:00 PM, Royal Park, 0, -37.7933, 144.9503,"1_3_3"
2796, 4/2/2017 11:37:00 AM, Westgate Park, 0, -37.8322, 144.9076,"1_3_3"
2797, 4/2/2017 11:24:00 AM, Westgate Park, 0, -37.8322, 144.9077,"1_3_3"
2798, 8/3/2017 6:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.812, 144.9799,"1_4_3"
2799, 8/3/2017 6:16:00 PM, Fitzroy-Treasury Gardens, 0, -37.812, 144.9799,"1_4_3"
2800, 8/3/2017 5:57:00 PM, Fitzroy-Treasury Gardens, 0, -37.8117, 144.9798,"1_4_3"
2801, 28/2/2017 12:47:00 PM, Princes Park, 0, -37.7893, 144.96,"1_4_3"
2802, 28/1/2017 1:11:00 PM, Princes Park, 0, -37.7889, 144.9594,"1_4_3"
2803, 28/2/2017 12:34:00 PM, Princes Park, 0, -37.7892, 144.9606,"1_4_3"
2804, 17/2/2017 3:59:00 PM, Royal Park, 0, -37.7825, 144.9494,"1_4_3"
2805, 17/2/2017 4:14:00 PM, Royal Park, 0, -37.7821, 144.9499,"1_4_3"
2806, 18/1/2017 2:35:00 PM, Royal Park, 0, -37.7832, 144.9487,"1_4_3"
2807, 17/2/2017 4:30:00 PM, Royal Park, 0, -37.7815, 144.9504,"1_4_3"
2808, 17/2/2017 4:49:00 PM, Royal Park, 0, -37.7816, 144.9501,"1_4_3"
2809, 18/1/2017 2:14:00 PM, Royal Park, 0, -37.7823, 144.949,"1_4_3"
2810, 2/2/2017 2:45:00 PM, Westgate Park, 0, -37.8313, 144.91,"1_4_3"
2811, 3/3/2017 5:27:00 PM, Westgate Park, 0, -37.8303, 144.9102,"1_4_3"
2812, 2/2/2017 3:04:00 PM, Westgate Park, 0, -37.8318, 144.9093,"1_4_3"
2813, 3/3/2017 5:07:00 PM, Westgate Park, 0, -37.8306, 144.9101,"1_4_3"
2814, 3/3/2017 5:22:00 PM, Westgate Park, 0, -37.8303, 144.9101,"1_4_3"
2815, 28/2/2017 2:48:00 PM, Princes Park, 0, -37.7912, 144.9613,"1_5_3"
2816, 25/1/2017 2:35:00 PM, Royal Park, 0, -37.7834, 144.9456,"1_5_3"
2817, 25/1/2017 2:55:00 PM, Royal Park, 0, -37.7837, 144.9454,"1_5_3"
2818, 25/1/2017 2:20:00 PM, Royal Park, 0, -37.7825, 144.9452,"1_5_3"
2819, 2/2/2017 6:06:00 PM, Westgate Park, 0, -37.8293, 144.9087,"1_5_3"
2820, 6/3/2017 3:43:00 PM, Westgate Park, 0, -37.8299, 144.9106,"1_5_3"
2821, 6/3/2017 2:52:00 PM, Westgate Park, 0, -37.8296, 144.9089,"1_5_3"
2822, 2/2/2017 5:50:00 PM, Westgate Park, 0, -37.8296, 144.9085,"1_5_3"
2823, 6/3/2017 2:55:00 PM, Westgate Park, 0, -37.8296, 144.909,"1_5_3"
2824, 6/3/2017 3:26:00 PM, Westgate Park, 0, -37.8298, 144.9099,"1_5_3"
2825, 6/3/2017 3:11:00 PM, Westgate Park, 0, -37.8298, 144.9092,"1_5_3"
2826, 2/2/2017 5:47:00 PM, Westgate Park, 0, -37.8298, 144.9086,"1_5_3"
2827, 6/3/2017 2:24:00 PM, Westgate Park, 0, -37.8297, 144.9088,"1_5_3"
2828, 6/3/2017 2:20:00 PM, Westgate Park, 0, -37.8297, 144.9088,"1_5_3"
2829, 6/3/2017 2:38:00 PM, Westgate Park, 0, -37.8297, 144.9098,"1_5_3"
2830, 22/1/2017 1:48:00 PM, Royal Park, 0, -37.7825, 144.9447,"1_6_3"
2831, 16/2/2017 3:55:00 PM, Royal Park, 0, -37.7824, 144.9445,"1_6_3"
2832, 22/1/2017 1:30:00 PM, Royal Park, 0, -37.7819, 144.9444,"1_6_3"
2833, 16/2/2017 4:38:00 PM, Royal Park, 0, -37.7832, 144.944,"1_6_3"
2834, 22/1/2017 1:58:00 PM, Royal Park, 0, -37.7827, 144.9446,"1_6_3"
2835, 16/2/2017 4:16:00 PM, Royal Park, 0, -37.7829, 144.9438,"1_6_3"
2836, 16/2/2017 4:32:00 PM, Royal Park, 0, -37.7832, 144.9441,"1_6_3"
2837, 17/1/2017 4:31:00 PM, Royal Park, 0, -37.7898, 144.9555,"1_7_3"
2838, 17/1/2017 4:37:00 PM, Royal Park, 0, -37.7898, 144.9555,"1_7_3"
2839, 17/1/2017 4:12:00 PM, Royal Park, 0, -37.7897, 144.9556,"1_7_3"
2840, 21/2/2017 1:23:00 PM, Royal Park, 0, -37.7897, 144.9579,"1_7_3"
2841, 21/2/2017 1:20:00 PM, Royal Park, 0, -37.7897, 144.9579,"1_7_3"
2842, 21/2/2017 1:44:00 PM, Royal Park, 0, -37.7899, 144.9556,"1_7_3"
2843, 17/1/2017 4:55:00 PM, Royal Park, 0, -37.789, 144.955,"1_7_3"
2844, 19/1/2017 11:33:00 AM, Royal Park, 0, -37.7883, 144.946,"1_8_3"
2845, 19/1/2017 11:18:00 AM, Royal Park, 0, -37.7886, 144.9453,"1_8_3"
2846, 24/1/2017 4:11:00 PM, Royal Park, 0, -37.792, 144.9566,"1_9_3"
2847, 24/1/2017 2:52:00 PM, Royal Park, 0, -37.7916, 144.9567,"1_9_3"
2848, 24/1/2017 2:37:00 PM, Royal Park, 0, -37.7915, 144.9567,"1_9_3"
2849, 24/1/2017 3:29:00 AM, Royal Park, 0, -37.7918, 144.9563,"1_9_3"
2850, 24/1/2017 4:50:00 PM, Royal Park, 0, -37.7916, 144.9565,"1_9_3"
2851, 24/1/2017 4:07:00 PM, Royal Park, 0, -37.792, 144.9569,"1_9_3"
2852, 24/1/2017 3:12:00 PM, Royal Park, 0, -37.7916, 144.9566,"1_9_3"
2853, 24/1/2017 2:33:00 PM, Royal Park, 0, -37.7915, 144.9567,"1_9_3"
2854, 24/1/2017 1:59:00 PM, Royal Park, 0, -37.7913, 144.9572,"1_9_3"
2855, 24/1/2017 2:18:00 PM, Royal Park, 0, -37.7914, 144.9568,"1_9_3"
2856, 24/1/2017 3:44:00 PM, Royal Park, 0, -37.7919, 144.9562,"1_9_3"
2857, 24/1/2017 2:55:00 PM, Royal Park, 0, -37.7916, 144.9567,"1_9_3"
2858, 3/2/2017 1:37:00 PM, Fitzroy-Treasury Gardens, 0, -37.8147, 144.9803,"1_2_4"
2859, 3/2/2017 1:33:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.9802,"1_2_4"
2860, 27/1/2017 10:22:00 AM, Princes Park, 0, -37.7797, 144.9604,"1_2_4"
2861, 27/1/2017 10:16:00 AM, Princes Park, 0, -37.7794, 144.9606,"1_2_4"
2862, 27/1/2017 10:13:00 AM, Princes Park, 0, -37.7797, 144.9604,"1_2_4"
2863, 27/2/2017 11:14:00 AM, Princes Park, 0, -37.7798, 144.9605,"1_2_4"
2864, 27/2/2017 11:42:00 AM, Princes Park, 0, -37.7788, 144.9607,"1_2_4"
2865, 27/2/2017 11:19:00 AM, Princes Park, 0, -37.7797, 144.9605,"1_2_4"
2866, 21/2/2017 5:34:00 PM, Royal Park, 0, -37.785, 144.9437,"1_2_4"
2867, 25/1/2017 6:18:00 PM, Royal Park, 0, -37.7836, 144.9445,"1_2_4"
2868, 25/1/2017 5:46:00 PM, Royal Park, 0, -37.7842, 144.9444,"1_2_4"
2869, 25/1/2017 6:03:00 PM, Royal Park, 0, -37.7838, 144.9446,"1_2_4"
2870, 7/3/2017 12:26:00 PM, Westgate Park, 0, -37.832, 144.9058,"1_2_4"
2871, 7/3/2017 12:10:00 PM, Westgate Park, 0, -37.8318, 144.9058,"1_2_4"
2872, 7/3/2017 11:50:00 AM, Westgate Park, 0, -37.8316, 144.906,"1_2_4"
2873, 7/3/2017 11:54:00 AM, Westgate Park, 0, -37.8317, 144.9061,"1_2_4"
2874, 21/1/2017 12:44:00 PM, Royal Park, 0, -37.7949, 144.9521,"1_3_4"
2875, 21/1/2017 4:32:00 PM, Royal Park, 0, -37.7955, 144.9519,"1_3_4"
2876, 21/1/2017 5:18:00 PM, Royal Park, 0, -37.796, 144.9513,"1_3_4"
2877, 21/1/2017 5:45:00 PM, Royal Park, 0, -37.7959, 144.9512,"1_3_4"
2878, 21/1/2017 1:19:00 PM, Royal Park, 0, -37.7953, 144.9518,"1_3_4"
2879, 23/2/2017 5:26:00 PM, Royal Park, 0, -37.7949, 144.9528,"1_3_4"
2880, 21/1/2017 4:28:00 PM, Royal Park, 0, -37.7955, 144.9519,"1_3_4"
2881, 21/1/2017 5:02:00 PM, Royal Park, 0, -37.7956, 144.952,"1_3_4"
2882, 21/1/2017 12:56:00 PM, Royal Park, 0, -37.7952, 144.952,"1_3_4"
2883, 21/1/2017 12:41:00 AM, Royal Park, 0, -37.7949, 144.9521,"1_3_4"
2884, 21/1/2017 5:53:00 PM, Royal Park, 0, -37.7959, 144.9512,"1_3_4"
2885, 21/1/2017 1:24:00 PM, Royal Park, 0, -37.7953, 144.9518,"1_3_4"
2886, 21/1/2017 1:49:00 PM, Royal Park, 0, -37.7955, 144.9516,"1_3_4"
2887, 4/2/2017 12:50:00 PM, Westgate Park, 0, -37.8319, 144.9077,"1_3_4"
2888, 4/2/2017 12:30:00 PM, Westgate Park, 0, -37.8317, 144.9073,"1_3_4"
2889, 4/2/2017 12:34:00 PM, Westgate Park, 0, -37.8317, 144.9073,"1_3_4"
2890, 28/2/2017 2:26:00 PM, Princes Park, 0, -37.7896, 144.9597,"1_4_4"
2891, 17/2/2017 5:23:00 PM, Royal Park, 0, -37.7818, 144.9494,"1_4_4"
2892, 18/1/2017 4:04:00 PM, Royal Park, 0, -37.7815, 144.9504,"1_4_4"
2893, 18/1/2017 3:50:00 PM, Royal Park, 0, -37.782, 144.9502,"1_4_4"
2894, 17/2/2017 5:20:00 PM, Royal Park, 0, -37.7818, 144.9492,"1_4_4"
2895, 17/2/2017 4:46:00 PM, Royal Park, 0, -37.7815, 144.9499,"1_4_4"
2896, 17/2/2017 5:04:00 PM, Royal Park, 0, -37.782, 144.9494,"1_4_4"
2897, 18/1/2017 3:34:00 PM, Royal Park, 0, -37.7823, 144.9495,"1_4_4"
2898, 18/1/2017 3:16:00 PM, Royal Park, 0, -37.7824, 144.9492,"1_4_4"
2899, 19/1/2017 12:49:00 AM, Royal Park, 0, -37.7877, 144.9437,"1_8_4"
2900, 19/1/2017 11:49:00 AM, Royal Park, 0, -37.7885, 144.9443,"1_8_4"
2901, 19/1/2017 12:05:00 AM, Royal Park, 0, -37.7878, 144.9446,"1_8_4"
2902, 19/1/2017 12:30:00 PM, Royal Park, 0, -37.7874, 144.9437,"1_8_4"
2903, 24/1/2017 5:47:00 PM, Royal Park, 0, -37.7922, 144.9575,"1_9_4"
2904, 24/1/2017 5:52:00 PM, Royal Park, 0, -37.7922, 144.9575,"1_9_4"
2905, 24/1/2017 5:29:00 PM, Royal Park, 0, -37.7915, 144.9573,"1_9_4"
2906, 24/1/2017 5:06:00 PM, Royal Park, 0, -37.7915, 144.9574,"1_9_4"
2907, 16/1/2017 4:16:00 PM, Lincoln Square, 0, -37.8024, 144.9639,"2_1_1"
2908, 16/1/2017 4:20:00 PM, Lincoln Square, 0, -37.8024, 144.9639,"2_1_1"
2909, 16/1/2017 3:53:00 PM, Lincoln Square, 0, -37.8019, 144.9632,"2_1_1"
2910, 13/2/2017 2:47:00 PM, Lincoln Square, 0, -37.802, 144.9632,"2_1_1"
2911, 27/2/2017 12:56:00 PM, Princes Park, 0, -37.7797, 144.9622,"2_1_1"
2912, 27/2/2017 12:20:00 PM, Princes Park, 0, -37.7792, 144.9623,"2_1_1"
2913, 27/2/2017 12:23:00 PM, Princes Park, 0, -37.7792, 144.9623,"2_1_1"
2914, 27/2/2017 12:37:00 PM, Princes Park, 0, -37.7793, 144.9623,"2_1_1"
2915, 27/1/2017 11:23:00 AM, Princes Park, 0, -37.7792, 144.9621,"2_1_1"
2916, 27/2/2017 12:05:00 PM, Princes Park, 0, -37.7793, 144.9622,"2_1_1"
2917, 21/2/2017 2:24:00 PM, Royal Park, 0, -37.7911, 144.9542,"2_1_1"
2918, 28/1/2017 3:38:00 PM, Royal Park, 0, -37.7896, 144.9526,"2_1_1"
2919, 21/2/2017 2:21:00 PM, Royal Park, 0, -37.7911, 144.9542,"2_1_1"
2920, 21/2/2017 2:56:00 PM, Royal Park, 0, -37.7908, 144.9558,"2_1_1"
2921, 28/1/2017 3:17:00 PM, Royal Park, 0, -37.7909, 144.9537,"2_1_1"
2922, 4/2/2017 1:39:00 PM, Westgate Park, 0, -37.832, 144.9058,"2_1_1"
2923, 7/3/2017 1:30:00 PM, Westgate Park, 0, -37.8322, 144.9053,"2_1_1"
2924, 5/2/2017 10:35:00 AM, Westgate Park, 0, -37.8324, 144.9061,"2_1_1"
2925, 4/2/2017 1:22:00 PM, Westgate Park, 0, -37.8321, 144.9057,"2_1_1"
2926, 5/2/2017 11:06:00 AM, Westgate Park, 0, -37.8323, 144.9058,"2_1_1"
2927, 5/2/2017 10:14:00 AM, Westgate Park, 0, -37.8322, 144.9061,"2_1_1"
2928, 7/3/2017 2:13:00 PM, Westgate Park, 0, -37.8326, 144.9049,"2_1_1"
2929, 5/2/2017 10:41:00 AM, Westgate Park, 0, -37.8324, 144.9061,"2_1_1"
2930, 5/2/2017 11:03:00 AM, Westgate Park, 0, -37.8323, 144.9058,"2_1_1"
2931, 5/2/2017 9:42:00 AM, Westgate Park, 0, -37.832, 144.9061,"2_1_1"
2932, 4/2/2017 1:18:00 PM, Westgate Park, 0, -37.8321, 144.9057,"2_1_1"
2933, 7/3/2017 1:40:00 PM, Westgate Park, 0, -37.8324, 144.905,"2_1_1"
2934, 5/2/2017 10:32:00 AM, Westgate Park, 0, -37.8325, 144.9063,"2_1_1"
2935, 5/2/2017 11:38:00 AM, Westgate Park, 0, -37.8324, 144.9058,"2_1_1"
2936, 5/2/2017 9:58:00 AM, Westgate Park, 0, -37.8321, 144.9061,"2_1_1"
2937, 5/2/2017 11:28:00 AM, Westgate Park, 0, -37.8324, 144.906,"2_1_1"
2938, 5/2/2017 11:31:00 AM, Westgate Park, 0, -37.8324, 144.906,"2_1_1"
2939, 5/2/2017 10:03:00 AM, Westgate Park, 0, -37.8322, 144.9061,"2_1_1"
2940, 5/2/2017 9:39:00 AM, Westgate Park, 0, -37.832, 144.9061,"2_1_1"
2941, 5/2/2017 10:17:00 AM, Westgate Park, 0, -37.8322, 144.9061,"2_1_1"
2942, 7/3/2017 2:23:00 PM, Westgate Park, 0, -37.8325, 144.9046,"2_1_1"
2943, 26/2/2017 2:21:00 PM, Womens Peace Gardens, 0, -37.7913, 144.9235,"2_1_1"
2944, 26/2/2017 2:02:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9236,"2_1_1"
2945, 29/1/2017 2:56:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235,"2_1_1"
2946, 29/1/2017 2:32:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9237,"2_1_1"
2947, 29/1/2017 3:03:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235,"2_1_1"
2948, 29/1/2017 2:08:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9238,"2_1_1"
2949, 29/1/2017 4:09:00 PM, Womens Peace Gardens, 0, -37.7908, 144.924,"2_1_1"
2950, 29/1/2017 2:37:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9236,"2_1_1"
2951, 29/1/2017 2:16:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9238,"2_1_1"
2952, 28/1/2017 5:11:00 PM, Womens Peace Gardens, 0, -37.791, 144.9242,"2_1_1"
2953, 11/3/2017 1:42:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9789,"2_2_1"
2954, 11/3/2017 2:21:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.9788,"2_2_1"
2955, 11/3/2017 3:27:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9786,"2_2_1"
2956, 11/3/2017 1:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9791,"2_2_1"
2957, 11/3/2017 1:44:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9793,"2_2_1"
2958, 11/3/2017 1:28:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9791,"2_2_1"
2959, 11/3/2017 2:24:00 PM, Fitzroy-Treasury Gardens, 0, -37.8144, 144.9785,"2_2_1"
2960, 1/2/2017 3:09:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792,"2_2_1"
2961, 1/2/2017 3:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792,"2_2_1"
2962, 11/3/2017 3:32:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9785,"2_2_1"
2963, 1/2/2017 3:35:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.979,"2_2_1"
2964, 11/3/2017 3:55:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9786,"2_2_1"
2965, 11/3/2017 3:03:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787,"2_2_1"
2966, 11/3/2017 3:06:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787,"2_2_1"
2967, 11/3/2017 3:08:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787,"2_2_1"
2968, 11/3/2017 3:00:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787,"2_2_1"
2969, 1/2/2017 3:31:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.979,"2_2_1"
2970, 11/3/2017 4:00:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9788,"2_2_1"
2971, 1/2/2017 3:26:00 PM, Fitzroy-Treasury Gardens, 0, -37.8145, 144.979,"2_2_1"
2972, 11/3/2017 1:03:00 PM, Fitzroy-Treasury Gardens, 0, -37.815, 144.9792,"2_2_1"
2973, 11/3/2017 3:46:00 PM, Fitzroy-Treasury Gardens, 0, -37.8142, 144.9787,"2_2_1"
2974, 1/2/2017 2:47:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.9793,"2_2_1"
2975, 11/3/2017 1:24:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9796,"2_2_1"
2976, 15/2/2017 12:40:00 PM, Lincoln Square, 0, -37.803, 144.9634,"2_2_1"
2977, 15/2/2017 12:11:00 PM, Lincoln Square, 0, -37.8025, 144.9633,"2_2_1"
2978, 15/2/2017 12:18:00 PM, Lincoln Square, 0, -37.8026, 144.9636,"2_2_1"
2979, 27/1/2017 9:31:00 AM, Princes Park, 0, -37.7793, 144.9603,"2_2_1"
2980, 27/1/2017 9:27:00 AM, Princes Park, 0, -37.7798, 144.9603,"2_2_1"
2981, 20/2/2017 6:03:00 PM, Royal Park, 0, -37.7839, 144.9457,"2_2_1"
2982, 20/2/2017 6:17:00 PM, Royal Park, 0, -37.7838, 144.9457,"2_2_1"
2983, 20/2/2017 5:36:00 PM, Royal Park, 0, -37.7841, 144.9455,"2_2_1"
2984, 25/1/2017 4:03:00 PM, Royal Park, 0, -37.7847, 144.9447,"2_2_1"
2985, 25/1/2017 4:30:00 PM, Royal Park, 0, -37.784, 144.9456,"2_2_1"
2986, 20/2/2017 5:23:00 PM, Royal Park, 0, -37.7847, 144.9447,"2_2_1"
2987, 25/1/2017 4:19:00 PM, Royal Park, 0, -37.784, 144.9456,"2_2_1"
2988, 25/1/2017 3:47:00 PM, Royal Park, 0, -37.7851, 144.9443,"2_2_1"
2989, 6/3/2017 4:26:00 PM, Westgate Park, 0, -37.8314, 144.9061,"2_2_1"
2990, 5/2/2017 2:43:00 PM, Westgate Park, 0, -37.8316, 144.9067,"2_2_1"
2991, 6/3/2017 4:11:00 PM, Westgate Park, 0, -37.8315, 144.906,"2_2_1"
2992, 5/2/2017 3:00:00 PM, Westgate Park, 0, -37.8316, 144.907,"2_2_1"
2993, 5/2/2017 2:25:00 PM, Westgate Park, 0, -37.8316, 144.9065,"2_2_1"
2994, 5/2/2017 3:06:00 PM, Westgate Park, 0, -37.8316, 144.9069,"2_2_1"
2995, 29/1/2017 11:22:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9241,"2_2_1"
2996, 29/1/2017 10:22:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"2_2_1"
2997, 26/2/2017 11:42:00 AM, Womens Peace Gardens, 0, -37.7912, 144.9244,"2_2_1"
2998, 29/1/2017 12:39:00 PM, Womens Peace Gardens, 0, -37.7913, 144.9235,"2_2_1"
2999, 29/1/2017 12:36:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235,"2_2_1"
3000, 29/1/2017 11:07:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9241,"2_2_1"
3001, 29/1/2017 10:51:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"2_2_1"
3002, 29/1/2017 10:18:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"2_2_1"
3003, 26/2/2017 11:10:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9242,"2_2_1"
3004, 26/2/2017 11:13:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9242,"2_2_1"
3005, 29/1/2017 12:15:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235,"2_2_1"
3006, 26/2/2017 10:54:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"2_2_1"
3007, 29/1/2017 11:57:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9241,"2_2_1"
3008, 29/1/2017 10:34:00 AM, Womens Peace Gardens, 0, -37.791, 144.9239,"2_2_1"
3009, 29/1/2017 11:31:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9244,"2_2_1"
3010, 26/2/2017 10:41:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"2_2_1"
3011, 26/2/2017 1:47:00 PM, Womens Peace Gardens, 0, -37.791, 144.9237,"2_2_1"
3012, 29/1/2017 12:18:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235,"2_2_1"
3013, 6/2/2017 4:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9808,"2_3_1"
3014, 9/3/2017 10:21:00 AM, Fitzroy-Treasury Gardens, 0, -37.8143, 144.9814,"2_3_1"
3015, 11/3/2017 10:49:00 AM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9764,"2_3_1"
3016, 9/3/2017 12:17:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813,"2_3_1"
3017, 6/2/2017 4:25:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9817,"2_3_1"
3018, 6/2/2017 3:48:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812,"2_3_1"
3019, 6/2/2017 4:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9817,"2_3_1"
3020, 9/3/2017 11:54:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9814,"2_3_1"
3021, 1/2/2017 3:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792,"2_3_1"
3022, 9/3/2017 12:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813,"2_3_1"
3023, 3/2/2017 3:44:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9818,"2_3_1"
3024, 9/3/2017 11:13:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.981,"2_3_1"
3025, 3/2/2017 3:25:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9812,"2_3_1"
3026, 6/2/2017 3:51:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812,"2_3_1"
3027, 6/2/2017 4:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9815,"2_3_1"
3028, 3/2/2017 2:58:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815,"2_3_1"
3029, 9/3/2017 11:48:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9813,"2_3_1"
3030, 6/2/2017 4:07:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9813,"2_3_1"
3031, 3/2/2017 2:18:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815,"2_3_1"
3032, 9/3/2017 11:51:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9813,"2_3_1"
3033, 9/3/2017 11:31:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812,"2_3_1"
3034, 9/3/2017 11:28:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812,"2_3_1"
3035, 6/2/2017 4:51:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815,"2_3_1"
3036, 3/2/2017 3:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9811,"2_3_1"
3037, 9/3/2017 11:06:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.981,"2_3_1"
3038, 3/2/2017 2:32:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9814,"2_3_1"
3039, 3/2/2017 2:13:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813,"2_3_1"
3040, 19/1/2017 3:32:00 PM, Royal Park, 0, -37.7948, 144.9529,"2_3_1"
3041, 23/2/2017 1:28:00 PM, Royal Park, 0, -37.7955, 144.9519,"2_3_1"
